model,scheme,bin,n,median_gt_px,median_dice,mean_dice,mean_recall,mean_precision,zero_dice_n,zero_dice_rate,empty_pred_n
segformer_b0_direct,decile,D10,19,31415.0,0.6852963375624483,0.6925590380424997,0.5895886517329787,0.9106423778809977,0,0.0,0
segformer_b0_direct,decile,D2,18,5445.5,0.8546367816023197,0.7934559245713723,0.7861856545740104,0.8351782618386395,0,0.0,0
segformer_b0_direct,decile,D3,19,6686.0,0.7567969589290141,0.7393022874879887,0.700173763361321,0.7979936098711905,0,0.0,0
segformer_b0_direct,decile,D4,18,8665.5,0.807428321265062,0.7981807940147168,0.7378340449649375,0.8869010253950833,0,0.0,0
segformer_b0_direct,decile,D5,19,10622.0,0.8172509790968716,0.7925256601132995,0.7453887392497274,0.8787305626191523,0,0.0,0
segformer_b0_direct,decile,D6,18,11957.5,0.8245790960681914,0.8009444648128716,0.7498947509924009,0.9122362752680906,0,0.0,0
segformer_b0_direct,decile,D7,18,13841.0,0.809993243031073,0.7600825661401887,0.6996327850606066,0.8745835079933231,0,0.0,0
segformer_b0_direct,decile,D8,19,15506.0,0.8419343696027634,0.7857813748468839,0.7317943137880744,0.8859679210358214,0,0.0,0
segformer_b0_direct,decile,D9,18,19152.0,0.8219693250982145,0.8101424010193378,0.7563227374737761,0.898202162398315,0,0.0,0
segformer_b0_distilled,quintile,Q1,37,4884.0,0.8374922408441962,0.756447027804561,0.7836198080852006,0.7736136084049274,0,0.0,0
segformer_b0_distilled,quintile,Q2,37,7671.0,0.8060925600468658,0.7674081383938354,0.7025286359056326,0.8653967505400288,0,0.0,0
segformer_b0_distilled,quintile,Q3,37,11324.0,0.8239942528735632,0.7882841826172778,0.7314479075259899,0.9002241684432692,0,0.0,0
segformer_b0_distilled,quintile,Q4,37,14382.0,0.81439550450376,0.770872332147589,0.7077793528938636,0.8835044174017936,0,0.0,0
segformer_b0_distilled,quintile,Q5,37,21744.0,0.8074832107451231,0.7570430987977612,0.6902265371812182,0.8895610197530845,0,0.0,0
segformer_b0_distilled,absolute,10-20k,81,13751.0,0.8221387427998998,0.7800524838940224,0.7234902936776052,0.8871050019701998,0,0.0,0
segformer_b0_distilled,absolute,2-5k,17,4132.0,0.8374922408441962,0.7546261096526209,0.8116593398987376,0.7529197427661934,0,0.0,0
segformer_b0_distilled,absolute,5-10k,58,6750.0,0.814582093815891,0.7799560882228903,0.731542743625321,0.8589324034335908,0,0.0,0
segformer_b0_distilled,absolute,<2k,2,986.0,0.4128297171851556,0.4128297171851556,0.5410293028668147,0.37879322328947085,0,0.0,0
segformer_b0_distilled,absolute,>20k,27,23968.0,0.7640404176038135,0.7409636755685036,0.6616600976568026,0.9008997057687467,0,0.0,0
segformer_b0_distilled,decile,D1,19,4071.0,0.829388329036794,0.7186475420244666,0.7831719675795877,0.7135380038739069,0,0.0,0
segformer_b0_distilled,decile,D10,19,31415.0,0.7627411299456007,0.7130013503203343,0.6080409266643985,0.9160948825771996,0,0.0,0
segformer_b0_distilled,decile,D2,18,5445.5,0.8519656303883777,0.7963464850168828,0.7840925286189031,0.8370267465210046,0,0.0,0
segformer_b0_distilled,decile,D3,19,6686.0,0.8049217350673623,0.7297338231598209,0.6715889878385878,0.8249074804711568,0,0.0,0
segformer_b0_distilled,decile,D4,18,8665.5,0.814582093815891,0.8071754711408504,0.7351871533097357,0.9081354245016158,0,0.0,0
segformer_b0_distilled,decile,D5,19,10622.0,0.8221387427998998,0.7721270495413615,0.7198788532673704,0.8793645914226166,0,0.0,0
segformer_b0_distilled,decile,D6,18,11957.5,0.8414094639653865,0.805338934197412,0.7436596870211993,0.9222426108539583,0,0.0,0
segformer_b0_distilled,decile,D7,18,13841.0,0.8027068770513945,0.7690950270510383,0.7096957476922365,0.8786750893831349,0,0.0,0
segformer_b0_distilled,decile,D8,19,15506.0,0.8434190393327533,0.7725560948706374,0.7059638209796156,0.8880795702615759,0,0.0,0
segformer_b0_distilled,decile,D9,18,19152.0,0.8169154131848416,0.8035316110794899,0.7769780149489723,0.8615530534387406,0,0.0,0
segformer_b0_rgkd,quintile,Q1,37,4884.0,0.8291346052492885,0.7165188297051894,0.715404049127297,0.7767271322444311,2,0.05405405405405406,1
segformer_b0_rgkd,quintile,Q2,37,7671.0,0.8019807681234525,0.7738064066064047,0.7223813577284709,0.8482186055311252,0,0.0,0
segformer_b0_rgkd,quintile,Q3,37,11324.0,0.8203573261183934,0.7778610934514589,0.7256438885136921,0.8898161906157978,0,0.0,0
segformer_b0_rgkd,quintile,Q4,37,14382.0,0.8157619754715943,0.7861894652318279,0.7370577722667229,0.8767141411239081,0,0.0,0
segformer_b0_rgkd,quintile,Q5,37,21744.0,0.8077034223671717,0.7734529052558304,0.7246302740353907,0.8654968416843543,0,0.0,0
segformer_b0_rgkd,absolute,10-20k,81,13751.0,0.8174419420472883,0.7843270461220087,0.736212160452514,0.8803946766179299,0,0.0,0
segformer_b0_rgkd,absolute,2-5k,17,4132.0,0.8416938110749186,0.7404411356531786,0.75226265529035,0.7664428518637261,0,0.0,0
segformer_b0_rgkd,absolute,5-10k,58,6750.0,0.8201532344643316,0.7761972708773222,0.7372834729872726,0.8402291653263485,0,0.0,0
segformer_b0_rgkd,absolute,<2k,2,986.0,0.0,0.0,0.0,0.5,2,1.0,1
segformer_b0_rgkd,absolute,>20k,27,23968.0,0.8051753795527634,0.7589714872742557,0.701675928592475,0.8678966236193312,0,0.0,0
segformer_b0_rgkd,decile,D1,19,4071.0,0.8143867924528302,0.6624999634791596,0.6730771126282079,0.7383962358780707,2,0.10526315789473684,1
segformer_b0_rgkd,decile,D10,19,31415.0,0.7903202642539136,0.7361412426698412,0.6601939348578817,0.8728936243232476,0,0.0,0
segformer_b0_rgkd,decile,D2,18,5445.5,0.8309852130724055,0.7735387440548875,0.7600824820985581,0.817187522853367,0,0.0,0
segformer_b0_rgkd,decile,D3,19,6686.0,0.7572315035799523,0.7248669637145939,0.6735731178706139,0.7997193749801577,0,0.0,0
segformer_b0_rgkd,decile,D4,18,8665.5,0.8298246103178207,0.8254647074366492,0.7739011664673199,0.8994122377793686,0,0.0,0
segformer_b0_rgkd,decile,D5,19,10622.0,0.7828839522921259,0.7531622381570496,0.7082439781708062,0.8651797583943699,0,0.0,0
segformer_b0_rgkd,decile,D6,18,11957.5,0.8421636591289512,0.8039321073733353,0.7440104605422942,0.9158213135161934,0,0.0,0
segformer_b0_rgkd,decile,D7,18,13841.0,0.8074661756779199,0.7642840963990205,0.699595753030841,0.8748050403156296,0,0.0,0
segformer_b0_rgkd,decile,D8,19,15506.0,0.830036250647333,0.8069419199155401,0.7725481062796634,0.8785227629422774,0,0.0,0
segformer_b0_rgkd,decile,D9,18,19152.0,0.8422161459914583,0.8128374379854856,0.7926464098338724,0.8576891266766336,0,0.0,0
segformer_b2_teacher,quintile,Q1,37,4884.0,0.8226030569708198,0.7546628863683092,0.776993103973189,0.7928976859688703,0,0.0,0
segformer_b2_teacher,quintile,Q2,37,7671.0,0.8156068545531794,0.7459146612095078,0.6921153076969622,0.8280250916970784,0,0.0,0
segformer_b2_teacher,quintile,Q3,37,11324.0,0.8236917524678908,0.8039989070927895,0.745000512327388,0.897181345058701,0,0.0,0
segformer_b2_teacher,quintile,Q4,37,14382.0,0.8611964002117523,0.7959974096461223,0.7591601251506989,0.8729550469104741,0,0.0,0
segformer_b2_teacher,quintile,Q5,37,21744.0,0.7737528462016146,0.7456258123879512,0.6674058098246471,0.9049760224464142,0,0.0,0
segformer_b2_teacher,absolute,10-20k,81,13751.0,0.8460359262607602,0.7978018884962306,0.7462592388755002,0.8853586769675535,0,0.0,0
segformer_b2_teacher,absolute,2-5k,17,4132.0,0.8287171007303293,0.773489116785607,0.8118396787617549,0.7793105950831258,0,0.0,0
segformer_b2_teacher,absolute,5-10k,58,6750.0,0.8135311572782122,0.764652255120408,0.711986099809297,0.8447393335997815,0,0.0,0
segformer_b2_teacher,absolute,<2k,2,986.0,0.291698735741415,0.291698735741415,0.9111922141119222,0.1741610275812706,0,0.0,0
segformer_b2_teacher,absolute,>20k,27,23968.0,0.7556246299585554,0.7261071042983944,0.6421895806284573,0.9128802130474832,0,0.0,0
segformer_b2_teacher,decile,D1,19,4071.0,0.8226030569708198,0.7227743398335867,0.8222978403775619,0.7156106406092464,0,0.0,0
segformer_b2_teacher,decile,D10,19,31415.0,0.7239557763682423,0.683395065385027,0.5907214446132286,0.9045411101312979,0,0.0,0
segformer_b2_teacher,decile,D2,18,5445.5,0.8242194888636682,0.7883230188216276,0.7291714377685732,0.8744784560706955,0,0.0,0
segformer_b2_teacher,decile,D3,19,6686.0,0.8016517736257786,0.7405921131021328,0.694800175700894,0.8192031131252859,0,0.0,0
segformer_b2_teacher,decile,D4,18,8665.5,0.8198754056471812,0.751532906433959,0.6892812803594787,0.8373371801895257,0,0.0,0
segformer_b2_teacher,decile,D5,19,10622.0,0.8075670114876836,0.7882130764357193,0.7415154828307727,0.8709874475349467,0,0.0,0
segformer_b2_teacher,decile,D6,18,11957.5,0.8573124466977806,0.8206617283419191,0.7486791545738151,0.9248304591115528,0,0.0,0
segformer_b2_teacher,decile,D7,18,13841.0,0.8137433751806985,0.7533464682199721,0.719185765520438,0.8415170400709813,0,0.0,0
segformer_b2_teacher,decile,D8,19,15506.0,0.8718383600029497,0.8364035646814225,0.7970305711162093,0.9027384218110466,0,0.0,0
segformer_b2_teacher,decile,D9,18,19152.0,0.8424518231057578,0.8113138231132603,0.7483504175478113,0.905435096556815,0,0.0,0
topformer_tiny,quintile,Q1,37,4884.0,0.7275290035780115,0.6463914085329979,0.7694751335155134,0.605796935275906,1,0.02702702702702703,0
topformer_tiny,quintile,Q2,37,7671.0,0.7103749513471436,0.6661867026079765,0.6832889433692965,0.7269031887263919,0,0.0,0
topformer_tiny,quintile,Q3,37,11324.0,0.7701429005776832,0.7135498883687494,0.7125826338287903,0.7520305416256781,0,0.0,0
topformer_tiny,quintile,Q4,37,14382.0,0.7560036663611366,0.7218124969513431,0.71554713062674,0.7748145949581091,0,0.0,0
topformer_tiny,quintile,Q5,37,21744.0,0.7418196822776976,0.7113029939881937,0.6509598263543631,0.8510567584626985,0,0.0,0
topformer_tiny,absolute,10-20k,81,13751.0,0.7559512473814511,0.7135962274351426,0.7044738745926264,0.769943940668586,0,0.0,0
topformer_tiny,absolute,2-5k,17,4132.0,0.7275290035780115,0.6500233620722796,0.8005213843043278,0.6013918343618825,0,0.0,0
topformer_tiny,absolute,5-10k,58,6750.0,0.7208082753378182,0.6823068425293273,0.7260638082499619,0.7104204997345465,0,0.0,0
topformer_tiny,absolute,<2k,2,986.0,0.09637639916524375,0.09637639916524375,0.2208695652173913,0.0616355253579228,1,0.5,0
topformer_tiny,absolute,>20k,27,23968.0,0.7418196822776976,0.7175469594116992,0.6464406785405606,0.8657590478214063,0,0.0,0
topformer_tiny,decile,D1,19,4071.0,0.701264334019406,0.5917447343978548,0.7395054033478082,0.5445753807825182,1,0.05263157894736842,0
topformer_tiny,decile,D10,19,31415.0,0.6919399744348527,0.6881629778600483,0.5967806387155958,0.8735532040398164,0,0.0,0
topformer_tiny,decile,D2,18,5445.5,0.766324173880813,0.7040740090089825,0.8011098486925354,0.6704196872411484,0,0.0,0
topformer_tiny,decile,D3,19,6686.0,0.6955421340235836,0.6448338447347212,0.684999692419808,0.6776435154307779,0,0.0,0
topformer_tiny,decile,D4,18,8665.5,0.7226266958428549,0.6887258303630798,0.6814831527048679,0.7788995105384289,0,0.0,0
topformer_tiny,decile,D5,19,10622.0,0.7559334041799504,0.6982401982417047,0.7053752218284393,0.7330603784197747,0,0.0,0
topformer_tiny,decile,D6,18,11957.5,0.7822197797206356,0.7297101168361856,0.7201904576069386,0.7720546027874647,0,0.0,0
topformer_tiny,decile,D7,18,13841.0,0.6915283062296822,0.697226406714272,0.692739693172226,0.761355668327722,0,0.0,0
topformer_tiny,decile,D8,19,15506.0,0.7777146428774362,0.7451045824390945,0.73715417663628,0.7875651570290023,0,0.0,0
topformer_tiny,decile,D9,18,19152.0,0.7578398659982766,0.735728566567903,0.7081489688619506,0.8273105103535183,0,0.0,0
topformer_tiny_b2kd,quintile,Q1,37,4884.0,0.7479390457157132,0.6628081334698832,0.7774025554329846,0.6076108592096665,1,0.02702702702702703,0
topformer_tiny_b2kd,quintile,Q2,37,7671.0,0.7021490511499309,0.6729350054108452,0.684649101350266,0.7247091912525611,0,0.0,0
topformer_tiny_b2kd,quintile,Q3,37,11324.0,0.7623863470608256,0.7174183933554587,0.6950617910471295,0.7826759995175674,0,0.0,0
topformer_tiny_b2kd,quintile,Q4,37,14382.0,0.755498244859947,0.7232462624462392,0.7030275456190463,0.8050806691508744,0,0.0,0
topformer_tiny_b2kd,quintile,Q5,37,21744.0,0.752487200697534,0.7092849155087219,0.6520549832737172,0.842816804518887,0,0.0,0
topformer_tiny_b2kd,absolute,10-20k,81,13751.0,0.755498244859947,0.7171591222941714,0.6902950366378303,0.7977623308993605,0,0.0,0
topformer_tiny_b2kd,absolute,2-5k,17,4132.0,0.7076054349744133,0.6744916013306749,0.8205817839364703,0.598803802754975,0,0.0,0
topformer_tiny_b2kd,absolute,5-10k,58,6750.0,0.7336161145475184,0.6881308264770387,0.7215550301124638,0.7099427609443862,0,0.0,0
topformer_tiny_b2kd,absolute,<2k,2,986.0,0.1285860655737705,0.1285860655737705,0.3273913043478261,0.08000424989375265,1,0.5,0
topformer_tiny_b2kd,absolute,>20k,27,23968.0,0.762586781829115,0.7128008919187901,0.6512032773686487,0.8552577144736623,0,0.0,0
topformer_tiny_b2kd,decile,D1,19,4071.0,0.6773396580689791,0.617027860724685,0.7686669966113499,0.5441933235064255,1,0.05263157894736842,0
topformer_tiny_b2kd,decile,D10,19,31415.0,0.7097715119105493,0.6832513226175724,0.6083159118513395,0.8533382786357344,0,0.0,0
topformer_tiny_b2kd,decile,D2,18,5445.5,0.7750265322871496,0.7111317547009258,0.7866234230780436,0.6745515913408653,0,0.0,0
topformer_tiny_b2kd,decile,D3,19,6686.0,0.7021490511499309,0.6571531651861504,0.6805926568745058,0.6819507332536024,0,0.0,0
topformer_tiny_b2kd,decile,D4,18,8665.5,0.7061718611649974,0.6895936145369119,0.6889309038524576,0.7698431191403512,0,0.0,0
topformer_tiny_b2kd,decile,D5,19,10622.0,0.7536449299142094,0.708079354872118,0.6954614750626673,0.76763402411364,0,0.0,0
topformer_tiny_b2kd,decile,D6,18,11957.5,0.7784063542347979,0.7272762673100962,0.6946399023640619,0.7985536402217126,0,0.0,0
topformer_tiny_b2kd,decile,D7,18,13841.0,0.7348954245731558,0.6974160566088957,0.6714817986441511,0.8015333003178459,0,0.0,0
topformer_tiny_b2kd,decile,D8,19,15506.0,0.7881105219090148,0.7477169837658276,0.7329129901215788,0.8084413343611119,0,0.0,0
topformer_tiny_b2kd,decile,D9,18,19152.0,0.7620773722601057,0.7367648191160465,0.6982240031084491,0.8317108040622148,0,0.0,0
topformer_tiny_distilled,quintile,Q1,37,4884.0,0.7456218462451766,0.6763969067043133,0.760393960426534,0.6405481058839431,1,0.02702702702702703,0
topformer_tiny_distilled,quintile,Q2,37,7671.0,0.740961716030968,0.6727233303538531,0.6601664771178987,0.7402202403493627,0,0.0,0
topformer_tiny_distilled,quintile,Q3,37,11324.0,0.7596439169139466,0.6866313120254984,0.6411666860095527,0.8154124342173695,0,0.0,0
topformer_tiny_distilled,quintile,Q4,37,14382.0,0.7605686354986754,0.7014070526454917,0.6472240994273154,0.8215093491639013,0,0.0,0
topformer_tiny_distilled,quintile,Q5,37,21744.0,0.7564473068560262,0.6940761845423983,0.6071568644570557,0.8823954426711782,0,0.0,0
topformer_tiny_distilled,absolute,10-20k,81,13751.0,0.7605686354986754,0.6972024494551211,0.644363352080444,0.825516647369183,0,0.0,0
topformer_tiny_distilled,absolute,2-5k,17,4132.0,0.7490398332053111,0.687425099996467,0.7741820793092495,0.6548590406162396,0,0.0,0
topformer_tiny_distilled,absolute,5-10k,58,6750.0,0.7456301695178723,0.6871316856629893,0.6970812489398124,0.7229171794030095,0,0.0,0
topformer_tiny_distilled,absolute,<2k,2,986.0,0.17214738510301106,0.17214738510301106,0.37782608695652176,0.11146741918932784,1,0.5,0
topformer_tiny_distilled,absolute,>20k,27,23968.0,0.7564473068560262,0.6888196091697547,0.5983373242971787,0.8945030667940678,0,0.0,0
topformer_tiny_distilled,decile,D1,19,4071.0,0.6719223771983021,0.6331853405339981,0.7324603959036994,0.5976599225713014,1,0.05263157894736842,0
topformer_tiny_distilled,decile,D10,19,31415.0,0.6390377969468557,0.6412966518903015,0.533008191680639,0.9011658627506971,0,0.0,0
topformer_tiny_distilled,decile,D2,18,5445.5,0.7456301695178723,0.7220091154396462,0.7898793896450819,0.6858189660472871,0,0.0,0
topformer_tiny_distilled,decile,D3,19,6686.0,0.6984441046856732,0.6501627393966026,0.6558084241847585,0.6835678057086736,0,0.0,0
topformer_tiny_distilled,decile,D4,18,8665.5,0.7677094528098601,0.6965372874753951,0.66476664410288,0.8000200324700901,0,0.0,0
topformer_tiny_distilled,decile,D5,19,10622.0,0.7596439169139466,0.6529912365670829,0.6130343014820712,0.811855883799443,0,0.0,0
topformer_tiny_distilled,decile,D6,18,11957.5,0.7732195517141836,0.7221402805649368,0.6708619807885609,0.8191665707696256,0,0.0,0
topformer_tiny_distilled,decile,D7,18,13841.0,0.7142598377132268,0.6589479110309375,0.6063533810450115,0.7960217607408929,0,0.0,0
topformer_tiny_distilled,decile,D8,19,15506.0,0.7997320302648171,0.7416315025961219,0.6859437273684454,0.845655485564646,0,0.0,0
topformer_tiny_distilled,decile,D9,18,19152.0,0.7847772917919826,0.7497879134529452,0.6854249079432737,0.8625822214761304,0,0.0,0
topformer_tiny_rgkd,quintile,Q1,37,4884.0,0.7569060773480663,0.6746415212810687,0.7568285166150627,0.6310851637984926,1,0.02702702702702703,0
topformer_tiny_rgkd,quintile,Q2,37,7671.0,0.692486308871851,0.6712654596382006,0.6669977274921554,0.7292436711870427,0,0.0,0
topformer_tiny_rgkd,quintile,Q3,37,11324.0,0.7456680287591165,0.6946007734797293,0.6446804980628236,0.819179259799259,0,0.0,0
topformer_tiny_rgkd,quintile,Q4,37,14382.0,0.7749308563377342,0.6827028591866757,0.6291802127804887,0.8198544244669332,0,0.0,0
topformer_tiny_rgkd,quintile,Q5,37,21744.0,0.6832145898676859,0.6758784670995456,0.5849892375163026,0.8702499100005778,0,0.0,0
topformer_tiny_rgkd,absolute,10-20k,81,13751.0,0.7464285714285714,0.6838620643406171,0.6258564365448849,0.8235573115105537,0,0.0,0
topformer_tiny_rgkd,absolute,2-5k,17,4132.0,0.7569060773480663,0.7005174946430254,0.7916540148919389,0.6592902454406374,0,0.0,0
topformer_tiny_rgkd,absolute,5-10k,58,6750.0,0.7379178069158985,0.6895888938115206,0.7086337779031101,0.7152511309243932,0,0.0,0
topformer_tiny_rgkd,absolute,<2k,2,986.0,0.0768203072812291,0.0768203072812291,0.1,0.0623644251626898,1,0.5,0
topformer_tiny_rgkd,absolute,>20k,27,23968.0,0.6832145898676859,0.6783287003407794,0.5928063107256962,0.8759366308722013,0,0.0,0
topformer_tiny_rgkd,decile,D1,19,4071.0,0.7549476135040745,0.6348651591312573,0.7188483291138402,0.5964559485692744,1,0.05263157894736842,0
topformer_tiny_rgkd,decile,D10,19,31415.0,0.6498368113935318,0.6428088046202391,0.5399773010015272,0.8858613229202165,0,0.0,0
topformer_tiny_rgkd,decile,D2,18,5445.5,0.7928008073261469,0.7166276813280918,0.79691871453302,0.667638224318223,0,0.0,0
topformer_tiny_rgkd,decile,D3,19,6686.0,0.668615787881843,0.657171207284156,0.6639813726184216,0.6930756850044014,0,0.0,0
topformer_tiny_rgkd,decile,D4,18,8665.5,0.7091564597421407,0.6861427260119143,0.6701816576366524,0.7674209899353861,0,0.0,0
topformer_tiny_rgkd,decile,D5,19,10622.0,0.72844900970433,0.6775095018619501,0.6366736357460432,0.8190512921554016,0,0.0,0
topformer_tiny_rgkd,decile,D6,18,11957.5,0.7952605881662425,0.7126415601873849,0.6531321860638694,0.819314336756664,0,0.0,0
topformer_tiny_rgkd,decile,D7,18,13841.0,0.7460430660959984,0.677489096557922,0.6325704473060108,0.804910085563345,0,0.0,0
topformer_tiny_rgkd,decile,D8,19,15506.0,0.804464249213033,0.6876422132560214,0.6259684116510467,0.834012219217701,0,0.0,0
topformer_tiny_rgkd,decile,D9,18,19152.0,0.7468889347646573,0.7107853330499245,0.6325018371707875,0.8537711963631821,0,0.0,0
unet_r50,quintile,Q1,37,4884.0,0.8526713437668646,0.7316291603289546,0.7347802029502749,0.8818871416236779,3,0.08108108108108109,3
unet_r50,quintile,Q2,37,7671.0,0.8210442407333599,0.708247153202342,0.7027060398358028,0.8455208199426375,3,0.08108108108108109,3
unet_r50,quintile,Q3,37,11324.0,0.8355841156684573,0.7732907202974175,0.7403372404842513,0.8805461522634609,1,0.02702702702702703,1
unet_r50,quintile,Q4,37,14382.0,0.8385808714420613,0.7890348803109817,0.7679913567433165,0.8400103010374482,0,0.0,0
unet_r50,quintile,Q5,37,21744.0,0.7956674336982544,0.7828646468300613,0.7528093502081092,0.8460158573689903,0,0.0,0
unet_r50,absolute,10-20k,81,13751.0,0.8355841156684573,0.7884984512092035,0.7642733877441968,0.858623241324976,1,0.012345679012345678,1
unet_r50,absolute,2-5k,17,4132.0,0.8336161471822809,0.7195152042059101,0.7390391704750409,0.8588043315006179,1,0.058823529411764705,1
unet_r50,absolute,5-10k,58,6750.0,0.8452432258780005,0.7444879509268034,0.7335473374461509,0.8593618879762438,3,0.05172413793103448,3
unet_r50,absolute,<2k,2,986.0,0.0,0.0,0.0,1.0,2,1.0,2
unet_r50,absolute,>20k,27,23968.0,0.7819548872180451,0.769149206765943,0.7345755244804647,0.8476342365660827,0,0.0,0
unet_r50,decile,D1,19,4071.0,0.8037739115381286,0.6437767616579194,0.6612455735829312,0.8736670334479212,3,0.15789473684210525,3
unet_r50,decile,D10,19,31415.0,0.7654557512342495,0.7578762067889899,0.7099377418238451,0.8574667825306981,0,0.0,0
unet_r50,decile,D2,18,5445.5,0.8772543898696978,0.8243622478150469,0.8124000895046936,0.8905639224758656,0,0.0,0
unet_r50,decile,D3,19,6686.0,0.8517376681614349,0.6790291391184877,0.6716998136077404,0.8441507594398723,2,0.10526315789473684,2
unet_r50,decile,D4,18,8665.5,0.7995363007661189,0.7390883902908548,0.7354348341876467,0.8469669949177784,1,0.05555555555555555,1
unet_r50,decile,D5,19,10622.0,0.7880454712137881,0.7554087391580355,0.7300382352011386,0.8629781104936577,1,0.05263157894736842,1
unet_r50,decile,D6,18,11957.5,0.8507788367147142,0.792166144833432,0.7512084127275366,0.8990901963538085,0,0.0,0
unet_r50,decile,D7,18,13841.0,0.7846874484724188,0.7760306204446579,0.7359568504969053,0.8515425283557688,0,0.0,0
unet_r50,decile,D8,19,15506.0,0.868421052631579,0.8013547054474986,0.79833983634518,0.8290850330516708,0,0.0,0
unet_r50,decile,D9,18,19152.0,0.8356121240997088,0.8092413335400809,0.798062714613722,0.8339287696982991,0,0.0,0
yolo_sem_direct,quintile,Q1,37,4884.0,0.7086648032681144,0.5836101999170996,0.5582019886377824,0.8870118258760523,8,0.21621621621621623,8
yolo_sem_direct,quintile,Q2,37,7671.0,0.8068392419441621,0.7074923100739922,0.686816645912422,0.846813893900371,2,0.05405405405405406,2
yolo_sem_direct,quintile,Q3,37,11324.0,0.8305671888733778,0.7641128307086967,0.7102847516454353,0.9214649609016918,0,0.0,0
yolo_sem_direct,quintile,Q4,37,14382.0,0.8339643050297458,0.7661848234907356,0.7471481707857421,0.8685311945250554,1,0.02702702702702703,1
yolo_sem_direct,quintile,Q5,37,21744.0,0.779649020546662,0.6892307529600716,0.6462443811377522,0.8675238270569268,1,0.02702702702702703,1
yolo_sem_direct,absolute,10-20k,81,13751.0,0.8435177373347796,0.7717517146331813,0.7406482329565284,0.8877571696305705,1,0.012345679012345678,1
yolo_sem_direct,absolute,2-5k,17,4132.0,0.697618511005935,0.5528539874744528,0.5275315903776744,0.8938192922299999,4,0.23529411764705882,4
yolo_sem_direct,absolute,5-10k,58,6750.0,0.7858508033743983,0.691608025667783,0.6670354979574236,0.8586895919568394,4,0.06896551724137931,4
yolo_sem_direct,absolute,<2k,2,986.0,0.0,0.0,0.0,1.0,2,1.0,2
yolo_sem_direct,absolute,>20k,27,23968.0,0.7269421405265386,0.6618396953143424,0.6019684045547454,0.8730568867459517,1,0.037037037037037035,1
yolo_sem_direct,decile,D1,19,4071.0,0.6806380982170785,0.4946588308981946,0.4720019492852875,0.9049962088373683,6,0.3157894736842105,6
yolo_sem_direct,decile,D10,19,31415.0,0.6762523443233399,0.5927740915548959,0.5069661210515836,0.8710090291660898,1,0.05263157894736842,1
yolo_sem_direct,decile,D2,18,5445.5,0.7347404210594591,0.677503311659277,0.6491909190654157,0.8680283105279964,2,0.1111111111111111,2
yolo_sem_direct,decile,D3,19,6686.0,0.7866908252347224,0.6363080329079501,0.627654891745498,0.8339253283527246,2,0.10526315789473684,2
yolo_sem_direct,decile,D4,18,8665.5,0.8659885511034031,0.7826312693048145,0.7492651641997305,0.8604184908673306,0,0.0,0
yolo_sem_direct,decile,D5,19,10622.0,0.8296303986710963,0.7289152805163797,0.6830500639791959,0.9161411962333247,0,0.0,0
yolo_sem_direct,decile,D6,18,11957.5,0.8414924014776768,0.8012658003561425,0.7390324775153547,0.9270844902738572,0,0.0,0
yolo_sem_direct,decile,D7,18,13841.0,0.795892284583757,0.7195296171249692,0.6678076762304878,0.8655401402294854,0,0.0,0
yolo_sem_direct,decile,D8,19,15506.0,0.867904993909866,0.8103844926793563,0.8223128498380887,0.8713648249103322,1,0.05263157894736842,1
yolo_sem_direct,decile,D9,18,19152.0,0.8708347509245764,0.7910461177766459,0.7932603223398189,0.8638450026083658,0,0.0,0
yolo_sem_distilled,quintile,Q1,37,4884.0,0.8083802747307046,0.7186251259891389,0.7248056371221635,0.7851559409650253,3,0.08108108108108109,2
yolo_sem_distilled,quintile,Q2,37,7671.0,0.7850761954808197,0.7259709476883606,0.7077177843103203,0.8029135492509791,1,0.02702702702702703,1
yolo_sem_distilled,quintile,Q3,37,11324.0,0.8014125467386789,0.7695930671957752,0.7002046540982941,0.9224835421402418,0,0.0,0
yolo_sem_distilled,quintile,Q4,37,14382.0,0.8249789739276703,0.7653982806266829,0.7095342439368674,0.9090893612165163,1,0.02702702702702703,1
yolo_sem_distilled,quintile,Q5,37,21744.0,0.6744511613108495,0.6507641901357445,0.5462482983067718,0.9037882976871328,0,0.0,0
yolo_sem_distilled,absolute,10-20k,81,13751.0,0.824345426153902,0.7636756783720431,0.7004460748719811,0.9111110470640743,1,0.012345679012345678,1
yolo_sem_distilled,absolute,2-5k,17,4132.0,0.7938787723347867,0.7068548645350591,0.71201997095374,0.7192922826100513,1,0.058823529411764705,0
yolo_sem_distilled,absolute,5-10k,58,6750.0,0.8249751340652589,0.7490010528507497,0.7358357095935544,0.8116612620345217,1,0.017241379310344827,1
yolo_sem_distilled,absolute,<2k,2,986.0,0.0,0.0,0.0,1.0,2,1.0,2
yolo_sem_distilled,absolute,>20k,27,23968.0,0.6451976794155565,0.6298772562942967,0.5131833381623414,0.9208377319278875,0,0.0,0
yolo_sem_distilled,decile,D1,19,4071.0,0.7843463780183181,0.6324490893208423,0.6370705003270306,0.7488404633879407,3,0.15789473684210525,2
yolo_sem_distilled,decile,D10,19,31415.0,0.5594429062840842,0.5741397947445144,0.4560227624339494,0.8981723543587279,0,0.0,0
yolo_sem_distilled,decile,D2,18,5445.5,0.8427905834218739,0.8095887202501187,0.8174149481836926,0.82348894507417,0,0.0,0
