model,bin,median_gt_px,s_n,s_mean_dice,s_median_dice,s_iqr_dice,s_mean_recall,s_mean_precision,s_zero_dice_n,s_zero_dice_rate,s_empty_pred_n,s_wrong_place_n
topformer_tiny_distilled,D9,19152.0,18,0.7497879134529452,0.7847772917919826,0.11430355657503255,0.6854249079432737,0.8625822214761304,0,0.0,0,0
topformer_tiny_distilled,D10,31415.0,19,0.6412966518903015,0.6390377969468557,0.31290813399985706,0.533008191680639,0.9011658627506971,0,0.0,0,0
topformer_tiny_rgkd,D1,4071.0,19,0.6348651591312573,0.7549476135040745,0.3584790632526056,0.7188483291138402,0.5964559485692744,1,0.05263157894736842,0,1
topformer_tiny_rgkd,D2,5445.5,18,0.7166276813280918,0.7928008073261469,0.1549703524054158,0.79691871453302,0.667638224318223,0,0.0,0,0
topformer_tiny_rgkd,D3,6686.0,19,0.657171207284156,0.668615787881843,0.183187748021308,0.6639813726184216,0.6930756850044014,0,0.0,0,0
topformer_tiny_rgkd,D4,8665.5,18,0.6861427260119143,0.7091564597421407,0.15047441629898506,0.6701816576366524,0.7674209899353861,0,0.0,0,0
topformer_tiny_rgkd,D5,10622.0,19,0.6775095018619501,0.72844900970433,0.21629204767710064,0.6366736357460432,0.8190512921554016,0,0.0,0,0
topformer_tiny_rgkd,D6,11957.5,18,0.7126415601873849,0.7952605881662425,0.21443858661107795,0.6531321860638694,0.819314336756664,0,0.0,0,0
topformer_tiny_rgkd,D7,13841.0,18,0.677489096557922,0.7460430660959984,0.2500495360952313,0.6325704473060108,0.804910085563345,0,0.0,0,0
topformer_tiny_rgkd,D8,15506.0,19,0.6876422132560214,0.804464249213033,0.2947378247574749,0.6259684116510467,0.834012219217701,0,0.0,0,0
topformer_tiny_rgkd,D9,19152.0,18,0.7107853330499245,0.7468889347646573,0.1628167341370481,0.6325018371707875,0.8537711963631821,0,0.0,0,0
topformer_tiny_rgkd,D10,31415.0,19,0.6428088046202391,0.6498368113935318,0.29331587329774056,0.5399773010015272,0.8858613229202165,0,0.0,0,0
unet_r50,D1,4071.0,19,0.6437767616579194,0.8037739115381286,0.3223899685420124,0.6612455735829312,0.8736670334479212,3,0.15789473684210525,3,0
unet_r50,D2,5445.5,18,0.8243622478150469,0.8772543898696978,0.10667758320382836,0.8124000895046936,0.8905639224758656,0,0.0,0,0
unet_r50,D3,6686.0,19,0.6790291391184877,0.8517376681614349,0.3166962525168163,0.6716998136077404,0.8441507594398723,2,0.10526315789473684,2,0
unet_r50,D4,8665.5,18,0.7390883902908548,0.7995363007661189,0.18422828419651893,0.7354348341876467,0.8469669949177784,1,0.05555555555555555,1,0
unet_r50,D5,10622.0,19,0.7554087391580355,0.7880454712137881,0.2013954618902969,0.7300382352011386,0.8629781104936577,1,0.05263157894736842,1,0
unet_r50,D6,11957.5,18,0.792166144833432,0.8507788367147142,0.11383094002834615,0.7512084127275366,0.8990901963538085,0,0.0,0,0
unet_r50,D7,13841.0,18,0.7760306204446579,0.7846874484724188,0.17811449346739083,0.7359568504969053,0.8515425283557688,0,0.0,0,0
unet_r50,D8,15506.0,19,0.8013547054474986,0.868421052631579,0.15242308817264627,0.79833983634518,0.8290850330516708,0,0.0,0,0
unet_r50,D9,19152.0,18,0.8092413335400809,0.8356121240997088,0.12360594825655491,0.798062714613722,0.8339287696982991,0,0.0,0,0
unet_r50,D10,31415.0,19,0.7578762067889899,0.7654557512342495,0.15759213047751963,0.7099377418238451,0.8574667825306981,0,0.0,0,0
yolo_sem_direct,D1,4071.0,19,0.4946588308981946,0.6806380982170785,0.818751167466174,0.4720019492852875,0.9049962088373683,6,0.3157894736842105,6,0
yolo_sem_direct,D2,5445.5,18,0.677503311659277,0.7347404210594591,0.1852749062774376,0.6491909190654157,0.8680283105279964,2,0.1111111111111111,2,0
yolo_sem_direct,D3,6686.0,19,0.6363080329079501,0.7866908252347224,0.2972296370222607,0.627654891745498,0.8339253283527246,2,0.10526315789473684,2,0
yolo_sem_direct,D4,8665.5,18,0.7826312693048145,0.8659885511034031,0.1673913597759471,0.7492651641997305,0.8604184908673306,0,0.0,0,0
yolo_sem_direct,D5,10622.0,19,0.7289152805163797,0.8296303986710963,0.20773702837306018,0.6830500639791959,0.9161411962333247,0,0.0,0,0
yolo_sem_direct,D6,11957.5,18,0.8012658003561425,0.8414924014776768,0.13806498997505967,0.7390324775153547,0.9270844902738572,0,0.0,0,0
yolo_sem_direct,D7,13841.0,18,0.7195296171249692,0.795892284583757,0.24464278186924415,0.6678076762304878,0.8655401402294854,0,0.0,0,0
yolo_sem_direct,D8,15506.0,19,0.8103844926793563,0.867904993909866,0.10790664872556543,0.8223128498380887,0.8713648249103322,1,0.05263157894736842,1,0
yolo_sem_direct,D9,19152.0,18,0.7910461177766459,0.8708347509245764,0.10640585419884774,0.7932603223398189,0.8638450026083658,0,0.0,0,0
yolo_sem_direct,D10,31415.0,19,0.5927740915548959,0.6762523443233399,0.3144640496838953,0.5069661210515836,0.8710090291660898,1,0.05263157894736842,1,0
yolo_sem_distilled,D1,4071.0,19,0.6324490893208423,0.7843463780183181,0.28220323215851595,0.6370705003270306,0.7488404633879407,3,0.15789473684210525,2,1
yolo_sem_distilled,D2,5445.5,18,0.8095887202501187,0.8427905834218739,0.10228868162934979,0.8174149481836926,0.82348894507417,0,0.0,0,0
yolo_sem_distilled,D3,6686.0,19,0.7114470174196658,0.7768433698753566,0.23849205610354351,0.7231716234006521,0.7275303876728497,0,0.0,0,0
yolo_sem_distilled,D4,8665.5,18,0.7413017629719827,0.8115508243119487,0.23893461310025665,0.6914053986038586,0.8824846642501157,1,0.05555555555555555,1,0
yolo_sem_distilled,D5,10622.0,19,0.7621347792146103,0.8067147416952358,0.14170480976969646,0.7135480670631162,0.8963241329874829,0,0.0,0,0
yolo_sem_distilled,D6,11957.5,18,0.7774657045092273,0.778025957084969,0.10698995379192988,0.686119940413204,0.9500962518014876,0,0.0,0,0
yolo_sem_distilled,D7,13841.0,18,0.7308384863969972,0.7625348054901308,0.2663633189887926,0.6568296900721075,0.8965871246377309,0,0.0,0,0
yolo_sem_distilled,D8,15506.0,19,0.7981391383179645,0.8876459621234423,0.13706706538001012,0.7594648739140086,0.9209335853437866,1,0.05263157894736842,1,0
yolo_sem_distilled,D9,19152.0,18,0.731645496382043,0.8417656561860936,0.2568922056222731,0.6414863639503064,0.9097162378671155,0,0.0,0,0
yolo_sem_distilled,D10,31415.0,19,0.5741397947445144,0.5594429062840842,0.2831106419504149,0.4560227624339494,0.8981723543587279,0,0.0,0,0
